YEAR,MONTH,DAY,HOUR,OPTPWR,IIT,IHT,kwh,SUN
2020,5,11,7,0.0,43.0,31.0,0.0,0.52
2020,5,11,8,0.0,43.0,31.0,0.0,0.8
2020,5,11,9,0.0,46.0,34.0,11.298000000000002,1.38
2020,5,11,10,16.04,46.0,45.0,22.671999999999997,2.69
2020,5,11,11,22.95,47.0,53.0,22.378000000000004,2.87
2020,5,11,12,23.71,48.0,53.0,16.921,2.07
2020,5,11,13,21.5,47.0,51.0,7.975,1.51
2020,5,11,14,8.85,46.0,42.0,5.3279999999999985,0.96
2020,5,11,15,7.84,45.0,46.0,3.946,0.67
2020,5,11,16,5.38,45.0,49.0,2.2460000000000004,0.59
2020,5,11,17,3.03,44.0,46.0,0.18700000000000008,0.15
2020,5,11,18,0.47,43.0,43.0,0.0,0.0
2020,5,12,5,0.62,38.0,31.0,1.351,0.0
2020,5,12,6,3.2,41.0,38.0,0.882,0.0
2020,5,12,7,1.25,41.0,39.0,0.8339999999999999,0.0
2020,5,12,8,1.01,41.0,41.0,1.334,0.0
2020,5,12,9,3.17,41.0,42.0,2.66,0.11
2020,5,12,10,9.54,40.0,42.0,7.8820000000000014,0.34
2020,5,12,11,10.76,41.0,36.0,2.682,0.79
